Index,ra,dec,dist_sd,avg_W1,stdev_W1,avg_eW1,avg_W2,stdev_W2,avg_eW2,N_w1,N_w2,slope_w1,slope_w2,sd_sdfid_w1_flux,sd_sdfid_w2_flux,sd_sdfid_w1_mag,sd_sdfid_w2_mag,Delta_w1,Delta_w2,Delta_w1_flux,Delta_w2_flux,class,catalogue,Sw1,DeltaSw1,Sw2,DeltaSw2,SDw1,SDfidw1,SDw2,SDfidw2,chi2_mean_w1,chi2_wmean_w1,chi2_slope_w1,chi2_mean_w2,chi2_wmean_w2,chi2_slope_w2,linear_fap_w1,linear_fap_w2,center_mag_w1,center_mag_w2,max_W1,min_W1,median_W1,max_W2,min_W2,median_W2,period,power,baluev_fap,single_fap,mod_baluev_fap,amp,sinamp,ls_meanjy,sd_sdfid_periodrmv,sd_periodrmv,chi2_period_w2,linear_fap_periodrmv,Deltaw2_periodrmv,var_type,combined_type,sd_linrmv,mu_linrmv,sd_mu_linrmv,Deltaw2_linrmv
4284,277.835,-3.127777777,0.061830362658931014,7.584281114718615,0.29699349839969025,0.07268368375345857,7.0449384147598435,0.2892687440808712,0.05297443076947577,14,14,1.0046132909740513,0.7110584643354348,3.6351797040055533,5.223532247809357,4.08610960620936,5.4605352030993375,0.8456805555555551,0.8168888888888874,0.23574151409327884,0.2077811201079058,D,Dunham,3.2264356050465154e-05,3.2116194699337824e-05,1.6776709098617433e-05,2.3593993940142714e-05,0.08134729432826672,0.022377791733000512,0.07188895049595988,0.013762516834486595,136.34217232380166,67.43028794368746,66.4210402276329,234.39942578386157,154.95604086808962,154.45043586175626,0.8998178629170441,0.9773821118846976,7.551715277777778,7.010444444444445,7.1288750000000025,7.9745555555555585,7.608347222222222,6.602000000000001,7.418888888888889,7.060812499999999,374.0280127465695,0.9207278250316484,0.00028168188706275164,8.813821622563135e-07,0.00015062074361452224,0.06909761394550322,0.06908888712159579,0.26697023161393185,1.6025361794849524,0.02205493114803549,24.996151257439717,0.8336308318074023,0.2690059739795561,periodic,,,,,
4290,277.84541666,-1.906666666,0.0896535560178293,7.336448799216655,0.3514515383104529,0.10205894378159963,6.530022276334777,0.3259811595774881,0.08657422749648294,14,14,0.566198794243605,0.5417361323178724,2.917200211991968,3.3053860202510235,3.443613320774113,3.7653372025841176,0.9893506493506514,0.9037662337662358,0.3327216255580624,0.3463678466557745,PMS+E,Dunham,2.4569315358405044e-05,4.339344344812255e-05,2.005676927698517e-05,3.7023133737028526e-05,0.11894069185616785,0.04077220732647312,0.12815736118409787,0.038772282692223985,117.39046608209,50.29912508320815,49.97854388711587,134.3401673702723,66.5594699696817,66.26599204209576,0.9562295847228096,0.9695404742324908,7.3579610389610375,6.571025974025973,6.8632857142857135,7.852636363636365,7.333777777777778,6.119142857142856,7.022909090909092,6.5151666666666666,413.4753499469283,0.8936482767724533,0.0011984217106316337,4.43705611948208e-06,0.0005796823006669963,0.13787412342917474,0.13785681293953178,0.4114537199793768,1.1086761418656532,0.04298590478653933,16.006355832409643,0.6462915682817472,0.3272135688657043,periodic,,,,,
4293,277.85208333,-2.235833333,0.0953417283490736,11.411727092352093,0.1447501646614705,0.059829898571774384,10.452207990620492,0.16023414435873035,0.044126672856901535,14,14,-0.7024717072772344,-1.868992512822584,2.197469332265839,3.1679691718362037,2.419361692345547,3.631231044279136,0.5958714285714262,0.6722999999999981,0.004159451887575475,0.006102173534024447,D,Dunham,-1.8370248917778603e-05,2.6150873732667897e-05,-3.67547651104286e-05,1.9665549678912805e-05,0.0010166838326689989,0.00046266121567243115,0.001462516130523986,0.00046165731141767694,43.68331098835605,42.68262120995135,42.18915508523058,121.17507773997977,115.32800772895348,111.83487293599244,0.9218244423508584,0.8063010259885987,11.541364285714288,10.62105,11.243428571428574,11.8393,11.365375,10.2849,10.957199999999998,10.3959375,201.2580897186246,0.4987382388893714,0.8718286586640468,0.022405527124950936,0.8663787476895313,0.0016078639936254278,0.0016075956260666695,0.011066175142019284,2.4726466870024884,0.0011415154216073947,104.51250757900092,0.8706355935044744,0.4999479852699434,drop,,,,,
4294,277.8525,-1.714166666,0.054716033895142326,9.588178911564627,0.17382753293486278,0.02042428035804475,9.17470880746238,0.09966224549176432,0.01898828837863564,14,14,-5.304158395993143,1.3221307893710317,8.125914345191067,5.006399134829214,8.510827793567536,5.2486165948426216,0.5111000000000008,0.3430138888888869,0.02034608641661041,0.0109722154009517,PMS+E,Dunham,-4.71880689546481e-05,8.89642907163082e-06,1.0779942109523022e-05,8.153461212904127e-06,0.007005199450773047,0.0008620813797918923,0.0032216632943802928,0.0006435090786044959,647.3151169474609,578.4419887978353,550.3078878507498,239.45299878067573,233.4608654708129,231.71283576306155,0.7053773177829912,0.9487504776412607,9.64755,9.240618055555556,9.392,9.9031,9.541722222222221,9.069111111111113,9.412125,9.134707070707073,1823.6721854072143,0.6563120179433658,0.3140750418873706,0.0028112787116298644,0.03444424325825198,0.004272100527639107,0.004271497203806915,0.03698022421546724,3.0775283095249297,0.0019804174068416393,167.59084107981658,0.8978575622870426,0.2222674287645358,drop,,,,,
4296,277.85333333,-1.7669444440000002,0.10606732006392328,7.260064741805812,0.2968765832423143,0.10505224689965766,6.670362791177076,0.2497586652140929,0.07220231277025788,14,14,0.2607703005134566,1.4617764216229132,2.7450142451865376,3.352458034641243,2.825989847945668,3.4591504846777616,0.9561666666666672,0.8272777777777769,0.3808062919003341,0.2996008725799394,PMS+E,Dunham,1.2330551188479076e-05,4.728510556685413e-05,5.034346134333889e-05,3.44399188539694e-05,0.11659382149535315,0.04247476008541807,0.08976035621182223,0.02677449062279694,59.476099302338994,32.33537818492896,32.2673771973032,88.45053352840206,57.58804141716758,55.45125136264802,0.9853716167899496,0.7674556728754505,7.171916666666667,6.627472222222222,6.693833333333334,7.650000000000001,7.281823232323233,6.2138333333333335,7.04111111111111,6.704194805194807,277.1329615239898,0.7401846827636271,0.08703283109773803,0.0006034706191158883,0.06280944036330667,0.08621997805443299,0.08620613561185933,0.3594151153628585,1.7609949290980025,0.04714974221592743,33.121724599017696,0.26678134697986056,0.4039197824188076,irregular,,,,,
4298,277.85375,-3.0025,0.207283557963178,6.698406454854668,0.4102967866675232,0.18401200669626064,6.033457552566482,0.3567760291088337,0.14038655973831946,14,14,0.053521021098992975,0.2088455702589419,2.048894107600102,2.2794361628257747,2.2297283423726766,2.541383090901752,1.2199090909090913,1.0200681818181805,0.8089969120573941,0.6486311079115663,PMS+E,Dunham,4.723234940673002e-06,8.825009022038019e-05,1.3015904426067455e-05,6.232310510550639e-05,0.2698650718440067,0.13171255207527705,0.2297009515864796,0.10077095175226294,41.578301733288406,18.460538552611546,18.457674121662574,58.77989316985854,27.496528267087204,27.452911765812324,0.9989143499066294,0.9889489168797022,6.639954545454546,6.02978409090909,6.03,7.2499090909090915,6.732025,5.51975,6.53981818181818,6.0235125000000025,413.4890372209105,0.8233959392189741,0.01303095700780511,7.21944429372135e-05,0.0063029274465834,0.2278028962481706,0.2277731360299393,0.6547407888576839,1.2859706360242935,0.129588484917631,11.208349549293521,0.11738961861583808,0.6434226372848254,periodic,,,,,
4299,277.85416666,-3.79,0.11578162900684225,7.3704980089355105,0.13992524119660044,0.1080945480412966,6.865407212628642,0.1111345878664082,0.06778931906997945,14,14,-2.403868748560782,-3.4169350114249237,1.29929476791869,1.6360690864172949,1.2944708473469284,1.6394114794350283,0.4802222222222223,0.4056263736263759,0.1612592218828221,0.11773124149459495,PMS+E,Dunham,-0.0001409870901531384,5.86500782280849e-05,-0.00011949395685826617,3.497109440440748e-05,0.04636394640089364,0.035683932195896516,0.03213535976096545,0.01964181098937348,10.975323207936988,9.481470008654293,3.7028849749389123,18.36667832910895,16.40371874293655,4.72827383024502,0.0013856444957558185,0.00016531876045690604,7.331111111111111,6.847956043956045,7.091,7.5712222222222225,7.403037499999997,6.645142857142857,7.050769230769233,6.885644444444447,3408.9996867494788,0.9134110249377688,0.0003841722127094333,1.4323339784037796e-06,2.253870624879676e-05,0.04086740747083936,0.04086070645607765,0.3142404878091314,0.4897367933285322,0.009619317529100892,2.872813736740598,0.999734876282953,0.123803345865408,curved,,,,,
4305,277.85958333,-2.021666666,0.051450051716531636,9.16800200731808,0.17813798673135994,0.03310003087386695,8.177245567924139,0.1906063713063824,0.04920080019108791,14,14,-2.2399329647366675,-2.3727437340412587,5.488908918638517,4.044689471591034,5.381807268101463,3.8740502302015054,0.6560795454545456,0.6797159090909073,0.04264836429634182,0.0617326592525618,D,Dunham,-3.413510336006837e-05,1.5239341488097336e-05,-5.566062094730003e-05,2.3458336502483912e-05,0.011802408779078193,0.00215022857074584,0.017503645934074347,0.0043275623646798905,169.0950875180092,127.66762173197269,122.65032360972324,89.17997428993013,74.10300027048899,68.47308674340796,0.7552930905786088,0.5751601644620776,9.121585227272726,8.120767045454546,8.793545454545454,9.449625,9.216000000000001,7.780909090909091,8.460624999999999,8.240437499999999,224.280408492626,0.3388577120205842,0.9993485503003976,0.10271222805993613,0.8911599163002726,0.011377317144922142,0.011374713220592449,0.08983246398948534,3.5494169174462256,0.015360323068498397,104.81422640473541,0.5311746352434544,0.5329800078463537,irregular,,,,,
4306,277.86,-2.176388888,0.061877521226440614,10.440399414870845,0.12139290887400532,0.04224727093407856,10.132128985498634,0.17343516582862414,0.04185983177141712,14,14,1.7602667269751104,2.280250995567185,3.0091207386329715,4.442561560289455,2.873390545472709,4.143236092674643,0.4781250000000004,0.6757980769230763,0.009599805872487044,0.010238131599293234,D,Dunham,3.3666795466613944e-05,1.9125962532091863e-05,4.342369020209789e-05,1.9043381753374376e-05,0.002391778573665889,0.0007948430061176151,0.002562198352391439,0.0005767389641359293,54.160370805732796,53.8537817374945,50.75524308126511,126.4873349566042,123.97671709326627,118.77717294603121,0.6604697683023393,0.7408835730973807,10.3894375,10.065024038461537,10.150375,10.6285,10.430025,9.727125,10.402923076923075,10.1213,444.71416983264527,0.5051222073762844,0.8459001612517008,0.020880399820603645,0.3804241999170073,0.002817804676764302,0.002817344807223397,0.01579939968670161,3.1998805057092925,0.0018454957682215308,161.93386686144493,0.6144088534546757,0.4921086032679701,irregular,,,,,
4311,277.86791666,-1.4211111109999999,0.07886985992382266,7.57532895021645,0.30336761909872045,0.07374197860442865,6.933853517316017,0.2894268591202239,0.05748084278648415,14,14,0.2998322389434481,0.4376878061057165,3.6186534551667213,4.728953647757635,4.1139066897847165,5.035188161650941,0.8217777777777799,0.7965353535353534,0.22482371008542992,0.21418897800723355,D,Dunham,9.633276753125343e-06,3.21288890983544e-05,1.1183937275832616e-05,2.5552316330995325e-05,0.08292033037176373,0.02291469227410265,0.07916829181017497,0.016741185832454673,135.65754741271098,69.13407229402027,69.04417293254565,199.42443532791103,126.56237453281359,126.37080326803068,0.9909328947938232,0.989452435729926,7.570555555555559,6.9488232323232335,7.1596666666666655,7.9814444444444455,7.639287499999999,6.550555555555558,7.34709090909091,6.988575,444.73880437317024,0.8816246932964639,0.002237025362893975,7.997166624794659e-06,0.0010059951328271943,0.09974703753990677,0.09973381467726987,0.2976666033460592,1.3006458008981945,0.021774353055038508,33.197717267242915,0.013761371501858086,0.28265121774389124,periodic,,,,,
4323,277.87791666,-2.463333333,0.0699996632171934,9.172192450010304,0.08181695844465453,0.018910877214526927,9.090792161410016,0.06468244817874544,0.01899430815670403,14,14,2.0200856666263896,2.874432428843801,4.181238686955331,3.3538384074390555,4.326449667908824,3.405359523764272,0.2369821428571424,0.21110714285714494,0.013893875596868895,0.007615363136574794,PMS+E,Dunham,1.6961903065403994e-05,8.396625621195031e-06,2.5291929535940423e-05,8.798929932095756e-06,0.0048513623526513176,0.0011602691728139426,0.0023341698269805982,0.0006959696751648026,153.17586353796656,148.96717897897656,144.88643288516732,87.12357121956406,85.81575284826468,77.55339136992501,0.8233033578328947,0.4923074868408986,9.219366071428574,9.107303571428572,9.100875000000002,9.337857142857144,9.117526515151514,9.00175,9.212857142857144,9.067602272727274,290.82681396052163,0.7155200090817585,0.13416862752345893,0.0009937668141955607,0.09226702702981966,0.002852098364976071,0.002851706768602289,0.039441752107927705,1.8359118432006871,0.0012777389691435966,49.65991431314378,0.09865464174967274,0.11121537534001943,irregular,,,,,
4328,277.88458333,-1.6852777769999998,0.05241671864417426,7.953575721500719,0.25959435906481204,0.046362670572428516,7.420767960214389,0.2082073568688728,0.04455669037694827,14,14,5.3738368582587075,5.434142077199642,5.465634202373444,4.787810778283394,5.599210655030529,4.672864054925191,0.8617499999999998,0.6723181818181816,0.1709480021828721,0.12372373881835055,PMS+E,Dunham,0.00011657860386238838,2.169373707041853e-05,0.00011833076948500932,2.177542798917549e-05,0.05268314885699785,0.009638981846630037,0.03742478546086298,0.007816680147556114,202.98198715173385,129.89683092353545,101.0187085091832,147.19790383046328,122.44476326154616,92.91486294965284,0.1720373692740958,0.14488213039282505,7.9221249999999985,7.353659090909092,7.49125,8.353,8.0013,7.017500000000001,7.6898181818181826,7.459888888888887,270.7257105057529,0.6879078821217814,0.20370200929721205,0.001654075778269666,0.15048589874723656,0.04685796689586054,0.04685188890301945,0.186485749642918,2.326254256775887,0.018183585467107983,79.31582262628325,0.0003420810862199305,0.39214792746842775,irregular,,,,,
4332,277.89375,-2.253333333,0.05969020585612871,10.57858450061843,0.132890085775548,0.03148991662300544,9.221104048134404,0.16967789295564895,0.02485470652091813,14,14,1.677004971248554,-4.211270054206861,4.370779531203401,6.869628660965527,4.220083760985989,6.826791248283107,0.4592333333333354,0.6553333333333331,0.00826694555893167,0.022918880017260918,P,Dunham,2.6338190867157448e-05,1.570549361433812e-05,-5.33404145618461e-05,1.2666111143492574e-05,0.0023318288332513605,0.0005335041075863511,0.005852893553803007,0.0008519956234403478,119.08155985662687,110.48763337886196,107.675286782775,289.44220788034363,222.10908522237858,204.37429545969627,0.8348655904853766,0.5584954585805008,10.507283333333334,9.155666666666663,10.277666666666667,10.736900000000002,10.600526785714287,8.828,9.483333333333333,9.223555555555556,264.64543196300855,0.39012889121234334,0.986740927547182,0.06588845604396315,0.7457078856249489,0.003696483887653626,0.0036958192067340274,0.03368620501839571,4.9583435398864975,0.004224486995497018,279.3508560559864,0.4795519252873342,0.4559900453649791,irregular,,,,,
4334,277.89583333,-2.5275,0.06460630751259656,8.029609217171716,0.2672342158918475,0.041717233076056896,7.448686994949496,0.20813361395987998,0.04401698129868621,14,14,0.5776641069184109,-0.08180126397119722,6.094123097671927,4.619834824106153,6.405847084935826,4.7284845034589456,0.8689333333333327,0.7059888888888874,0.15525825866087964,0.11830554932295415,PMS+E,Dunham,1.0514112712072826e-05,1.820108361615384e-05,-1.588354071893054e-06,1.941723140674604e-05,0.04730392744297828,0.00776222053359068,0.03463594655739731,0.00749722617282073,344.40910033939764,245.960756827354,245.62706297876025,182.62586630962105,153.64204092132826,153.6353498973121,0.9905416973891421,0.9996951937823813,8.036133333333332,7.457105555555555,7.6016666666666675,8.4706,8.010545454545454,7.104111111111113,7.8101,7.403267045454546,444.74041976765227,0.7867733410742473,0.03499730534686591,0.00020352991945689464,0.015738306567750108,0.04018625939592951,0.040180487488461064,0.17962599135691545,2.142138553402632,0.016060097228378544,63.572874216446564,0.514931146290823,0.3712673148345856,irregular,,,,,
4336,277.89708333,-2.215,0.058245932085246525,10.328410755514328,0.1717321199241489,0.036846218137909836,9.552992929292929,0.20811932542055525,0.035739883857261553,14,14,6.614024835251152,9.450814479318213,4.806713871410247,6.078502262014768,4.6607800909548285,5.8231673681913785,0.6887499999999989,0.873875,0.015080361575785687,0.021893211215449373,D,Dunham,0.00011095001945040452,1.677496263078236e-05,0.00014605605177376218,1.545433487170714e-05,0.003720812281072296,0.0007740864924794541,0.0051605148085983,0.0008489780189516301,165.01436145442713,157.21307215318373,113.4677459447474,272.4864965838977,254.41786617627648,165.09997074893468,0.10202025670803387,0.048461375125845016,10.30475,9.530562499999998,9.960375,10.649125,10.306013888888893,9.093625,9.9675,9.513055555555557,637.5419169413884,0.3745186967787602,0.9964705773207349,0.07571445978070286,0.3125976663938612,0.004282978932793358,0.004282025611703232,0.02592325568795075,5.1561526140888825,0.004377460231721447,350.6256592497553,0.11719060161590746,0.5364423590096536,irregular,,,,,
4338,277.90041666,-2.521666666,0.08138219018946384,7.522810191197691,0.23952959939308874,0.07739816273545701,6.874469751082251,0.2047891695227023,0.05767248484526887,14,14,0.8232274052973241,0.8110238682850782,2.851491238281311,3.404762386837562,3.0947711279890293,3.5508990131452967,0.7143000000000006,0.6292888888888868,0.19898360116816727,0.1775149867822929,PMS+E,Dunham,2.950307093658483e-05,3.583830026398265e-05,2.1140524959030345e-05,2.6066464608165343e-05,0.06872873422691822,0.024102733792141454,0.05839373778955755,0.017150605873496882,70.69468105587174,42.55805983495337,41.88035644673031,96.07109179827196,72.2718312192138,71.61407126407592,0.8937166305730198,0.9380049619791664,7.544649999999999,6.8877555555555565,7.187499999999999,7.9018,7.580743055555558,6.573111111111113,7.2024,6.888743055555558,290.8203809824892,0.8153123850037775,0.01849599763003944,9.234380198166679e-05,0.012719877174738398,0.06734882638124759,0.06734126630874614,0.30132012053887586,1.3036637108942914,0.022358622497128368,27.822153331070695,0.5050200252659627,0.3163092895610632,irregular,,,,,
4339,277.90041666,-2.246666666,0.2379278244772185,11.719016151309008,0.17454749507133782,0.0611938112088517,10.975297675736961,0.34195616061130624,0.049904383157997764,14,14,-0.061209635316186575,0.2870716630509231,3.5313536208030665,10.489724753586392,2.8523716961444867,6.852226978313103,0.7089772727272674,1.3099090909090911,0.005126358059578312,0.013142419871298279,P,Dunham,-1.9001923655862042e-06,3.104400730000277e-05,7.647866889499283e-06,2.664096765323244e-05,0.0012610424976638825,0.00035709890117917683,0.003346947623042479,0.0003190691559278685,50.8858979512619,47.801313007238534,47.79756632824893,253.2897711337144,193.89726717047319,193.8148563550428,0.999451467227476,0.9970286292284564,11.508761363636362,10.560045454545453,11.154272727272728,11.863249999999995,11.768901785714286,9.905090909090909,11.215,11.111883928571427,1027.353821884298,0.4319123599501045,0.9722264703322364,0.0445948155647884,0.18926808848562984,0.002385142324594445,0.00238480550337578,0.007413665430379697,8.175193354071096,0.002608452043030585,480.7954677992644,0.9577805394575032,0.9964296154773988,burst,,,,,
4344,277.9025,-1.203055555,0.2863945424631801,6.077469923727066,0.3610623158643798,0.20918344595127986,5.445844867037723,0.3489782729096312,0.1830417065262972,14,14,-0.9561742783413468,-1.9259505572980333,1.8080740891053917,1.7354037922447292,1.7260558751311206,1.9065505863795813,1.2277727272727263,1.0392333333333328,1.5544012301762935,1.1063831594271822,D,Dunham,-0.00010491915913113816,0.00010972807103025084,-0.00014467331439829608,7.51178756121663e-05,0.4328160651018492,0.2393796071243961,0.3737593356907356,0.21537312374273496,19.863743872305246,12.393912109534792,11.479642848140967,34.25608506083648,19.0331119882399,15.323827264256074,0.5848436135985343,0.2192815609836061,5.9386136363636375,5.4717166666666675,5.324727272727274,6.5525,6.198599999999999,4.9521,5.9913333333333325,5.4139204545454565,351.6521643035545,0.916868984254554,0.0003380239608687623,1.144713958409611e-06,0.00019224904333418056,0.4345218979086377,0.4344340489605746,1.165081949921276,0.5101579751127353,0.10987431670229823,3.2663104153448974,0.9458031760728064,0.31495800789925144,periodic,,,,,
4346,277.90666666,-2.2486111109999998,0.07527251226840882,11.439972763347766,0.18846741905146688,0.06294962641182651,10.375571139971141,0.2580269221137515,0.03568944755796147,14,14,-0.08037518457256118,-4.679612836173853,3.1762787990972376,8.206497227572576,2.993940231169648,7.229781903872363,0.6822222222222276,0.9318888888888904,0.005470097730948074,0.012123190416732932,D,Dunham,-2.616867489020541e-06,3.255815215774817e-05,-9.404225705984728e-05,2.009616187324124e-05,0.001505511065198031,0.0004739858055363174,0.0032490984484057858,0.0003959178146663247,66.36601875078678,63.10310410909439,63.096643898023004,371.84161208149504,326.21461554038325,304.31583797236686,0.9992835916426756,0.6148199962560861,11.395111111111113,10.246055555555557,11.053999999999998,11.736222222222226,11.45275,9.78011111111111,10.712,10.4380625,4800.0,0.7365924754594829,0.08770583795157318,0.0006508111323688653,0.0036544099146488826,0.004429247800411764,0.007545221405130482,0.01682208669951189,4.030020082361262,0.0015955567440698727,239.41484766210442,0.9858938769129648,0.6196960580387507,curved,irregular,,,,
4350,277.91041666,-1.8402777769999998,0.22216048576158667,6.510941628014843,0.3931274127600678,0.19424487852034705,5.798958364254793,0.3318278590211878,0.1651452710779681,14,14,-0.7955043009960486,-0.8533484485640532,1.8591865339858504,1.8288193762249008,2.0238753050000646,2.0093088760896207,1.0192000000000014,0.8803571428571441,0.7271802566778403,0.6628086340900512,PMS+E,Dunham,-6.067073283361058e-05,7.626700793150324e-05,-5.651808232994624e-05,6.623095457084428e-05,0.28225630603008034,0.15181709896798795,0.2540330087682817,0.13890546659269526,42.246433102734734,22.74652171699417,22.113694551719608,38.80530729329024,21.877074912097573,21.148871295884206,0.8207751027515173,0.7890155861789643,6.5436000000000005,5.836321428571429,6.034,7.053200000000001,6.490383333333334,5.3961428571428565,6.2765,5.79175,362.52377587278204,0.901410992610734,0.0008535445283548463,2.9245342877469552e-06,0.0004708902340542623,0.2922992779374581,0.2922664099377957,0.8365644264817376,0.4286426832894873,0.059540811923871124,4.593170985259143,0.41047701333083136,0.24855477638390105,periodic,,,,,
4353,277.91125,-2.345555555,0.07477340779173773,10.481236180684396,0.1474206376088862,0.03938480723531279,10.065138105545248,0.18139236287754096,0.03037628103781722,14,14,-0.42688137039621016,2.4188147804484057,3.5846508631642138,5.551531739773692,3.743083893443752,5.971513189903496,0.409472222222222,0.5852222222222245,0.007204139197705742,0.008274585553685017,D,Dunham,-7.363618403324118e-06,1.72498003285774e-05,3.21045274900845e-05,1.3272834178784405e-05,0.002589569654533611,0.000722404985418236,0.002537752997720641,0.0004571266303926587,118.71567259585301,113.36524317974829,113.1830161099357,303.01995646969374,277.50630927883464,271.6556446061089,0.9888020822690924,0.8614322041441392,10.53051388888889,10.135611111111112,10.325777777777779,10.73525,10.434785714285713,9.843,10.428222222222225,10.005875,208.3798605515267,0.7732849349695524,0.04570559938314061,0.0002851951185547368,0.0438675784331268,0.0033791706612890608,0.003378858480312267,0.01613302725489314,2.8011888501201705,0.0012804980201489198,118.49940472846457,0.8242589376628295,0.312765162307745,irregular,,,,,
4366,277.92166666,-2.168611111,0.0580713176503062,10.336485232426302,0.09773613499824242,0.031304299012873835,9.451711111111113,0.09329757314035644,0.02673248583275285,14,14,3.58668097329355,4.702256487779381,3.126896828783692,3.515578448234164,3.122131403039838,3.4900447988285284,0.41136666666666777,0.31986666666666785,0.00860087793251775,0.008402147895646684,D,Dunham,5.129295462715524e-05,1.4300952610249677e-05,5.899473853808275e-05,1.2546048623975155e-05,0.0020553093072821107,0.0006573000069470122,0.002457908377907621,0.0006991476407366763,75.96814846702306,73.43643645601895,60.57215626749968,86.19063906430567,85.39984676065507,63.28863072363386,0.2597347622541599,0.12276660828265913,10.343183333333332,9.453933333333335,10.1375,10.548866666666667,10.3400875,9.294,9.613866666666668,9.4471125,258.8044191611153,0.7137570267689564,0.13811173184073092,0.001028114747150119,0.10673058233580722,0.003018283732149428,0.003017832667364259,0.028650148137412464,1.8986003131842848,0.0013274019296647074,49.42386270394157,0.021777987117516728,0.19553823181965013,irregular,,,,,
4369,277.92416666,-2.133055555,0.05802046369783138,9.588560219542362,0.13050524605085187,0.03010371497187715,8.98435828952793,0.12688916795921582,0.035225885377217145,14,14,1.3159195949757736,2.1179086048325697,4.406662565734711,3.5131305925946816,4.335187407028325,3.6021569536271536,0.4054249999999993,0.39072499999999977,0.017324400790037758,0.01610394959145849,D,Dunham,1.9143094556992803e-05,1.4547313247771216e-05,3.365078304981051e-05,1.5888685174151205e-05,0.005531038835129008,0.0012551537025179127,0.0052221852424875,0.001486476265213519,133.82168013244407,129.4816441197197,127.7499989466464,86.85975515539721,67.14987667261785,62.66434060479554,0.9100576388905662,0.6163491239393276,9.5669125,8.9667625,9.3642,9.769625,9.596838383838383,8.7714,9.162125,8.999657142857142,814.0478029364366,0.19514965482674512,0.9999998543960034,0.30299345024824204,0.2456857817904059,0.002958637831886688,0.002958133790276665,0.04122637119561592,3.296066004602728,0.004899523884419109,104.6362896062824,0.8232642023858999,0.3521398930189548,irregular,,,,,
4375,277.9275,-2.3536111109999998,0.06273525091686498,9.95984408884766,0.17788634995969832,0.07423372786433204,9.22298623479695,0.15051970104983284,0.030401994562164636,14,14,-3.200809210129693,-4.249717866813207,2.2911436657640096,4.689875096851484,2.3963009143875893,4.95098111875709,0.6246000000000009,0.5045499999999983,0.017574648633477564,0.01597497632450817,D,Dunham,-0.00010018821893773406,3.130090310308578e-05,-6.192289864210113e-05,1.4571061087529578e-05,0.0050469121123697894,0.0022027916397319557,0.004722163354181474,0.0010068846731870675,46.458802280323674,43.15993357142026,32.914753985939235,189.17603809374282,168.62489479874196,150.56478986164066,0.15002682580507246,0.4524932596483582,10.0292,9.256975,9.7169,10.341500000000002,9.880778571428571,9.0047,9.509249999999998,9.190119047619048,362.50574858912245,0.654144670821826,0.27864770101253783,0.002910178285479451,0.15373422468307807,0.04661835327773041,0.046611906831479484,0.0395162230242483,2.7882107289485742,0.0028074066485940605,117.33654621525032,0.5500689942833767,0.3342297459257779,irregular,,,,,
4390,277.94125,-2.2825,0.15711435315345176,10.302350203566274,0.11662363137778185,0.036630575277912115,9.777139935064936,0.1481652889620401,0.0350570733071204,14,14,-5.897062321772183,-7.188772857867558,3.2718264688678613,4.390533106898431,3.1837783188762736,4.226402120451579,0.41669642857142897,0.442303571428571,0.00922539768176625,0.008970855788413178,D,Dunham,-0.00010338427209417347,1.753148711223125e-05,-0.00011812104938405493,1.6431323081070854e-05,0.002582952722448645,0.0007894528475229358,0.002979443039356313,0.000678606211777562,73.99762393449062,72.1907522298178,37.41540798974194,117.91529382639222,113.93204735648253,62.25359175890765,0.010045751398911637,0.014542182199776803,10.281223214285713,9.738276785714287,10.072875,10.489571428571429,10.323978571428572,9.517125,9.959428571428571,9.801007142857145,2643.1078006734715,0.7500423288290843,0.07580030109778417,0.0004878267189709816,0.005735695008615997,0.003284924981972026,0.003284305251159489,0.02100528242365164,1.9812771074942481,0.0013445069523982766,61.4492344008788,0.9918083139574192,0.2323628372492481,curved,,,,,
4391,277.94166666,-1.179722222,0.07864252900481662,11.749804061018347,0.06727733794698053,0.0345096342146417,11.284913961038963,0.1117717521263508,0.03677944141415807,14,14,0.06442038881279086,1.0456303351965892,1.978833064712166,3.0170693265889734,1.9495233571162047,3.038973617563556,0.2636309523809519,0.3474166666666658,0.0015427504913500616,0.001687370330807473,D,Dunham,1.0573360347397044e-06,1.6413065090500776e-05,1.7437334855891214e-05,1.6676385782756405e-05,0.0003901555786219709,0.00019716447313291766,0.000539121173419313,0.00017869034982660826,25.05314934790607,24.4772231165127,24.4730730906376,64.63946422166491,62.89986146218968,61.80651853378122,0.9988137784625988,0.8844884083283159,11.721898809523811,11.287291666666665,11.590083333333334,11.853714285714286,11.747557142857143,11.113583333333333,11.460999999999999,11.25345,1578.8024434136414,0.8461030959706533,0.007581448172108571,3.38660353434899e-05,0.0009604049200375164,0.0007319985078865971,0.0007318755547502335,0.0051419482247099255,1.1992366272289656,0.00021429201244442563,18.310846508524012,0.44896781157257504,0.13032434281437888,curved,,,,,
