# MJD mag magerr filter distance ra dec
58014.67575  7.415  0.059 W2  0.2633  85.677869 -10.419311
58014.67575  1.279  0.085 W1mW2  0.2633  85.677869 -10.419311
58015.21913  8.787  0.047 W1  0.2399  85.677871 -10.419302
58015.21913  7.499  0.049 W2  0.2399  85.677871 -10.419302
58015.21913  1.288  0.068 W1mW2  0.2399  85.677871 -10.419302
58169.62417  8.905  0.039 W1  0.3569  85.677874 -10.419338
58169.62417  7.721  0.048 W2  0.3569  85.677874 -10.419338
58169.62417  1.184  0.062 W1mW2  0.3569  85.677874 -10.419338
58170.21685  8.950  0.039 W1  0.3477  85.677870 -10.419338
58170.21685  7.746  0.045 W2  0.3477  85.677870 -10.419338
58170.21685  1.204  0.060 W1mW2  0.3477  85.677870 -10.419338
58174.11065  8.873  0.034 W1  0.2028  85.677865 -10.419294
58174.11065  7.535  0.040 W2  0.2028  85.677865 -10.419294
58174.11065  1.338  0.052 W1mW2  0.2028  85.677865 -10.419294
58378.75805  8.357  0.036 W1  0.3238  85.677871 -10.419330
58378.75805  7.228  0.045 W2  0.3238  85.677871 -10.419330
58378.75805  1.129  0.058 W1mW2  0.3238  85.677871 -10.419330
58379.27686  8.309  0.054 W1  0.3090  85.677855 -10.419330
58379.27686  7.181  0.053 W2  0.3090  85.677855 -10.419330
58379.27686  1.128  0.076 W1mW2  0.3090  85.677855 -10.419330
58536.57966  8.268  0.052 W1  0.3690  85.677868 -10.419343
58536.57966  7.123  0.056 W2  0.3690  85.677868 -10.419343
58536.57966  1.145  0.077 W1mW2  0.3690  85.677868 -10.419343
58537.15541  8.282  0.044 W1  0.4487  85.677884 -10.419362
58537.15541  7.109  0.059 W2  0.4487  85.677884 -10.419362
58537.15541  1.173  0.074 W1mW2  0.4487  85.677884 -10.419362
58742.70647  8.244  0.069 W1  0.3024  85.677872 -10.419320
58742.70647  7.057  0.071 W2  0.3024  85.677872 -10.419320
58742.70647  1.187  0.099 W1mW2  0.3024  85.677872 -10.419320
58743.33883  8.033  0.051 W1  0.3007  85.677864 -10.419325
58743.33883  6.875  0.067 W2  0.3007  85.677864 -10.419325
58743.33883  1.158  0.084 W1mW2  0.3007  85.677864 -10.419325
58748.23458  7.931  0.036 W1  0.3848  85.677900 -10.419332
58748.23458  6.747  0.059 W2  0.3848  85.677900 -10.419332
58748.23458  1.184  0.069 W1mW2  0.3848  85.677900 -10.419332
58900.73838  8.215  0.043 W1  0.3735  85.677864 -10.419347
58900.73838  6.962  0.051 W2  0.3735  85.677864 -10.419347
58900.73838  1.253  0.067 W1mW2  0.3735  85.677864 -10.419347
58901.26652  8.197  0.093 W1  0.3892  85.677837 -10.419351
58901.26652  6.938  0.076 W2  0.3892  85.677837 -10.419351
58901.26652  1.259  0.120 W1mW2  0.3892  85.677837 -10.419351
59109.84381  8.488  0.049 W1  0.3211  85.677860 -10.419335
59109.84381  7.266  0.057 W2  0.3211  85.677860 -10.419335
59109.84381  1.222  0.075 W1mW2  0.3211  85.677860 -10.419335
59110.37780  8.412  0.057 W1  0.2818  85.677856 -10.419321
59110.37780  7.188  0.056 W2  0.2818  85.677856 -10.419321
59110.37780  1.224  0.080 W1mW2  0.2818  85.677856 -10.419321
