# MJD mag magerr filter distance ra dec
57813.12297  6.987  0.048 W2  0.2130  85.645338 -10.029589
57813.12297  0.716  0.066 W1mW2  0.2130  85.645338 -10.029589
57818.55842  7.706  0.045 W1  0.3088  85.645300 -10.029610
57818.55842  6.956  0.049 W2  0.3088  85.645300 -10.029610
57818.55842  0.750  0.067 W1mW2  0.3088  85.645300 -10.029610
58014.60604  7.668  0.057 W1  0.2375  85.645319 -10.029593
58014.60604  6.906  0.058 W2  0.2375  85.645319 -10.029593
58014.60604  0.761  0.081 W1mW2  0.2375  85.645319 -10.029593
58015.21906  7.690  0.064 W1  0.1802  85.645319 -10.029576
58015.21906  6.880  0.051 W2  0.1802  85.645319 -10.029576
58015.21906  0.810  0.082 W1mW2  0.1802  85.645319 -10.029576
58169.62417  7.679  0.051 W1  0.2512  85.645341 -10.029595
58169.62417  6.922  0.051 W2  0.2512  85.645341 -10.029595
58169.62417  0.757  0.072 W1mW2  0.2512  85.645341 -10.029595
58170.11870  7.657  0.049 W1  0.2585  85.645329 -10.029602
58170.11870  6.904  0.055 W2  0.2585  85.645329 -10.029602
58170.11870  0.753  0.074 W1mW2  0.2585  85.645329 -10.029602
58174.11072  7.687  0.053 W1  0.2461  85.645311 -10.029595
58174.11072  6.890  0.050 W2  0.2461  85.645311 -10.029595
58174.11072  0.796  0.073 W1mW2  0.2461  85.645311 -10.029595
58378.70422  7.622  0.070 W1  0.2099  85.645327 -10.029582
58378.70422  6.846  0.055 W2  0.2099  85.645327 -10.029582
58378.70422  0.776  0.090 W1mW2  0.2099  85.645327 -10.029582
58379.27680  7.639  0.068 W1  0.2175  85.645301 -10.029579
58379.27680  6.836  0.055 W2  0.2175  85.645301 -10.029579
58379.27680  0.803  0.088 W1mW2  0.2175  85.645301 -10.029579
58536.57975  7.621  0.073 W1  0.2820  85.645338 -10.029604
58536.57975  6.828  0.055 W2  0.2820  85.645338 -10.029604
58536.57975  0.793  0.091 W1mW2  0.2820  85.645338 -10.029604
58537.09004  7.630  0.056 W1  0.2337  85.645331 -10.029594
58537.09004  6.845  0.052 W2  0.2337  85.645331 -10.029594
58537.09004  0.785  0.076 W1mW2  0.2337  85.645331 -10.029594
58742.73911  7.759  0.044 W1  0.2024  85.645334 -10.029583
58742.73911  6.979  0.051 W2  0.2024  85.645334 -10.029583
58742.73911  0.780  0.068 W1mW2  0.2024  85.645334 -10.029583
58743.32190  7.735  0.050 W1  0.2387  85.645314 -10.029593
58743.32190  6.990  0.055 W2  0.2387  85.645314 -10.029593
58743.32190  0.745  0.074 W1mW2  0.2387  85.645314 -10.029593
58748.23458  7.732  0.044 W1  0.2694  85.645357 -10.029600
58748.23458  6.998  0.048 W2  0.2694  85.645357 -10.029600
58748.23458  0.734  0.065 W1mW2  0.2694  85.645357 -10.029600
58900.73844  7.624  0.078 W1  0.2824  85.645338 -10.029604
58900.73844  6.904  0.055 W2  0.2824  85.645338 -10.029604
58900.73844  0.720  0.095 W1mW2  0.2824  85.645338 -10.029604
58901.20437  7.657  0.077 W1  0.3002  85.645330 -10.029612
58901.20437  6.917  0.055 W2  0.3002  85.645330 -10.029612
58901.20437  0.740  0.095 W1mW2  0.3002  85.645330 -10.029612
59109.84368  7.721  0.068 W1  0.2825  85.645341 -10.029602
59109.84368  6.967  0.055 W2  0.2825  85.645341 -10.029602
59109.84368  0.754  0.087 W1mW2  0.2825  85.645341 -10.029602
59110.39406  7.702  0.055 W1  0.2559  85.645317 -10.029595
59110.39406  6.949  0.052 W2  0.2559  85.645317 -10.029595
59110.39406  0.753  0.076 W1mW2  0.2559  85.645317 -10.029595
